2022 Federal Election Polling Places [Event:27966 Phase:FinalResults Generated:2022-07-19T10:31:27 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostCode,Latitude,Longitude
NSW,133,Macquarie,1775,1,Katoomba Central,St Canice's Church Hall,St Canice's Primary School,158 Katoomba St,,KATOOMBA,NSW,2780,-33.7159876735728,150.311859338285
NSW,133,Macquarie,1774,1,Katoomba North,Katoomba North Public School,17 Barton St,,,KATOOMBA,NSW,2780,-33.6992,150.316
NSW,133,Macquarie,34037,5,Katoomba PPVC,Katoomba Civic Centre,81-83 Katoomba St,,,KATOOMBA,NSW,2780,-33.7144563767906,150.311296843936
NSW,133,Macquarie,1776,1,Kurmond,Kurmond Public School,494 Bells Line of Road,,,KURMOND,NSW,2757,-33.5497230968628,150.692283225618
NSW,133,Macquarie,1777,1,Kurrajong,Kurrajong Public School,1111 Grose Vale Rd,,,KURRAJONG,NSW,2758,-33.55523981421,150.662794259081
NSW,133,Macquarie,1778,1,Kurrajong East,Kurrajong East Public School,891 East Kurrajong Rd,,,EAST KURRAJONG,NSW,2758,-33.5111844643988,150.777611888562
NSW,133,Macquarie,1757,1,Kurrajong North,Comleroy Road Public School,McMahons Rd,,,KURRAJONG,NSW,2758,-33.50676,150.69826
NSW,133,Macquarie,1490,1,Lapstone,Lapstone Public School,2 Achievement Ave,,,LAPSTONE,NSW,2773,-33.7720537928587,150.631252155309
NSW,133,Macquarie,1780,1,Lawson,Lawson Public School,2-12 Adelaide St,,,LAWSON,NSW,2783,-33.7216261,150.4284891
NSW,133,Macquarie,1781,1,Leura,Leura Public School,1 Mount Hay Rd,,,LEURA,NSW,2780,-33.71131,150.33586
NSW,133,Macquarie,1782,1,Leura Central,St Alban's Anglican Church,137A Megalong St,,,LEURA,NSW,2780,-33.71469618,150.33155189
NSW,133,Macquarie,1786,1,McGraths Hill,Windsor High School,Mulgrave Rd,,,MCGRATHS HILL,NSW,2756,-33.619364,150.832191
NSW,133,Macquarie,1787,1,Maraylya,Maraylya Public School,2 Neich Rd,,,MARAYLYA,NSW,2765,-33.593131,150.916346
NSW,133,Macquarie,1493,1,Mount Riverview,Mt Riverview Public School,188-204 Rusden Rd,,,MOUNT RIVERVIEW,NSW,2774,-33.7295325826781,150.632544660675
NSW,133,Macquarie,1792,1,Mount Victoria,Mt Victoria Public School,105-107 Great Western Hwy,,,MOUNT VICTORIA,NSW,2786,-33.591307827496,150.253876062558
NSW,133,Macquarie,1802,1,North Richmond,North Richmond Public School,14 Grose Vale Rd,,,NORTH RICHMOND,NSW,2754,-33.5805044293269,150.716875068116
NSW,133,Macquarie,1794,1,Oakville,Oakville Public School,46 Ogden Rd,,,OAKVILLE,NSW,2765,-33.6204614337051,150.870540511069
NSW,133,Macquarie,65193,5,Penrith MACQUARIE PPVC,Penrith CBD Shopfront,465 High St,,,PENRITH,NSW,2750,-33.7531211,150.69669814
NSW,133,Macquarie,1797,1,Pitt Town,Pitt Town Public School,17 Buckingham St,,,PITT TOWN,NSW,2756,-33.5838885424472,150.859669467418
NSW,133,Macquarie,1800,1,Richmond,Richmond Public School,115 Windsor St,,,RICHMOND,NSW,2753,-33.5990024031909,150.757675069908
NSW,133,Macquarie,47782,5,Richmond MACQUARIE PPVC,Richmond School of Arts,26 W Market St,,,RICHMOND,NSW,2753,-33.598059,150.74984
NSW,133,Macquarie,1804,1,St Albans,School of Arts,7 Upper MacDonald Rd,,,ST ALBANS,NSW,2775,-33.2944815306651,150.970969919704
NSW,133,Macquarie,1805,1,Springwood,Springwood Baptist Church,313 Macquarie Rd,,,SPRINGWOOD,NSW,2777,-33.7015338159987,150.561272414501
NSW,133,Macquarie,8875,1,Springwood North,Ellison Public School,5 Ellison Rd,,,SPRINGWOOD,NSW,2777,-33.6902,150.586
NSW,133,Macquarie,34038,5,Springwood PPVC,Blue Mountains Theatre & Community Hub,106-108 Macquarie Rd,,,SPRINGWOOD,NSW,2777,-33.6987404865055,150.567068144036
NSW,133,Macquarie,1806,1,Springwood South,Springwood Public School,1-59 Burns Rd,,,SPRINGWOOD,NSW,2777,-33.7047059571284,150.573462972348
NSW,133,Macquarie,1809,1,Valley Heights,Blue Mountains Grammar Preparatory School,27-28 Tusculum Rd,,,VALLEY HEIGHTS,NSW,2777,-33.7042138877759,150.580625611389
NSW,133,Macquarie,57669,1,Vineyard East (Macquarie),Natasha's Arts Theatre,74 Edward St,,,RIVERSTONE,NSW,2765,-33.66312559,150.86180793
NSW,133,Macquarie,1811,1,Warrimoo,Warrimoo Public School,16-30 Florabella St,,,WARRIMOO,NSW,2774,-33.7280409397227,150.600195155491
NSW,133,Macquarie,1812,1,Wentworth Falls,Wentworth Falls Public School,52-58 Falls Rd,,,WENTWORTH FALLS,NSW,2782,-33.7141067591051,150.373511489706
NSW,133,Macquarie,1813,1,Wilberforce,Wilberforce Public School,Macquarie Rd,,,WILBERFORCE,NSW,2756,-33.55852,150.83947
NSW,133,Macquarie,1814,1,Windsor,The Deerubbin Centre,300 George St,,,WINDSOR,NSW,2756,-33.6097155787523,150.817491290012
NSW,133,Macquarie,97408,5,Windsor PPVC,Deerubbin Centre - Stan Stevens Studio,300 George St,,,WINDSOR,NSW,2756,-33.615,150.817222
NSW,133,Macquarie,1815,1,Windsor South,Windsor South Public School,77A Church St,,,SOUTH WINDSOR,NSW,2756,-33.6181977475775,150.804045060809
NSW,133,Macquarie,1816,1,Winmalee,Winmalee High School,High School Dr,,,WINMALEE,NSW,2777,-33.6751,150.615
NSW,133,Macquarie,1818,1,Woodford,Woodford Bush Fire Brigade,2 Park Rd,,,WOODFORD,NSW,2778,-33.7341,150.47
NSW,133,Macquarie,1819,1,Yarramundi,Yarramundi Community Centre,54 Thornbill Way,,,YARRAMUNDI,NSW,2753,-33.6359,150.66
NSW,315,McMahon,98088,5,Blacktown MCMAHON PPVC,Blacktown TAFE Maria Lock Centre,Main St,,,BLACKTOWN,NSW,2148,-33.7724294257764,150.91170538513
NSW,315,McMahon,98089,5,Cabramatta MCMAHON PPVC,St Johns Park Anglican Church,73 Edensor Rd,,,ST JOHNS PARK,NSW,2176,-33.88824652,150.89970035
NSW,315,McMahon,108487,5,EAV COVID19 McMahon PPVC,AEC National EAV2 Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27721071,149.13102137
NSW,315,McMahon,65540,5,EAV McMahon PPVC,AEC National EAV Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27731412,149.13122656
NSW,315,McMahon,11939,1,Erskine Park,James Erskine Public School,53 Peppertree Dr,,,ERSKINE PARK,NSW,2759,-33.805363,150.803423
NSW,315,McMahon,83028,1,Erskine Park Central,Erskine Park High School,78-82 Swallow Dr,,,ERSKINE PARK,NSW,2759,-33.8072929,150.80380047
NSW,315,McMahon,32481,1,Fairfield Central,Fairfield Public School,68-82 Smart St,,,FAIRFIELD,NSW,2165,-33.86774,150.95541
NSW,315,McMahon,2337,1,Fairfield Heights,Fairfield Heights Public School,124 Camden St,,,FAIRFIELD HEIGHTS,NSW,2165,-33.8660398418433,150.940109728709
NSW,315,McMahon,46744,5,Fairfield MCMAHON PPVC,Fairfield City Leisure Centre,44 Vine St,,,FAIRFIELD,NSW,2165,-33.8751,150.961
NSW,315,McMahon,2339,1,Fairfield South,Fairvale Public School,83 Wolseley St,,,FAIRFIELD,NSW,2165,-33.8767019,150.941291
NSW,315,McMahon,2340,1,Fairfield West (McMahon),Fairfield West Public School,358-364 Hamilton Rd,,,FAIRFIELD WEST,NSW,2165,-33.8680190604379,150.92473239065
NSW,315,McMahon,2341,1,Fairfield West Central,Fairvale High School,1 Thorney Rd,,,FAIRFIELD WEST,NSW,2165,-33.8735679809122,150.929451609238
NSW,315,McMahon,2342,1,Greystanes,Greystanes Public School,781 Merrylands Rd,,,GREYSTANES,NSW,2145,-33.8267269616279,150.940762023829
NSW,315,McMahon,2346,1,Greystanes Central,Holroyd High School,7 Cumberland Rd,,,GREYSTANES,NSW,2145,-33.8331976726301,150.951123171489
NSW,315,McMahon,2353,1,Greystanes East,Ringrose Public School,18-36 Ringrose Ave,,,GREYSTANES,NSW,2145,-33.8201656633029,150.959395212034
NSW,315,McMahon,2343,1,Greystanes North,Beresford Road Public School,76 Beresford Rd,,,GREYSTANES,NSW,2145,-33.8147819,150.9418413
NSW,315,McMahon,2350,1,Greystanes North East,Wentworthville Pendle Hill Girl Guides Hall,9 Ettalong Rd,,,GREYSTANES,NSW,2145,-33.8128,150.952
NSW,315,McMahon,2360,1,Greystanes South,Widemere Public School,6 Nemesia St,,,GREYSTANES,NSW,2145,-33.8341605215995,150.939889282968
NSW,315,McMahon,83783,1,Greystanes West,Greystanes High School,Beresford Rd,,,GREYSTANES,NSW,2145,-33.812373,150.940357
NSW,315,McMahon,2381,1,Guildford,Guildford Public School,1A Apia St,,,GUILDFORD,NSW,2161,-33.8556768256404,150.981987204087
NSW,315,McMahon,2382,1,Guildford East,Guildford Anglican Church,2 Bolton St,,,GUILDFORD,NSW,2161,-33.8546727,150.9884935
NSW,315,McMahon,81102,1,Guildford North (McMahon),Granville South Public School,276 Woodville Rd,,,GUILDFORD,NSW,2161,-33.8482630368741,150.995882973083
NSW,315,McMahon,2345,1,Guildford West,Guildford West Public School,23-51 Palmer St,,,GUILDFORD WEST,NSW,2161,-33.8476757541507,150.966481527369
NSW,315,McMahon,2347,1,Horsley Park,Horsley Park Public School,1759 The Horsley Dr,,,HORSLEY PARK,NSW,2175,-33.84042142,150.85266945
NSW,315,McMahon,398,1,Kemps Creek (McMahon),Kemps Creek Public School,100 Cross St,,,KEMPS CREEK,NSW,2178,-33.8828117081697,150.790253617983
NSW,315,McMahon,82820,1,Merrylands Central (McMahon),Hilltop Road Public School,81 Hilltop Rd,,,MERRYLANDS,NSW,2160,-33.826248894588,150.972837659304
NSW,315,McMahon,2388,1,Merrylands East (McMahon),Merrylands East Public School,7 Myee St,,,MERRYLANDS,NSW,2160,-33.8419564662197,150.989289454864
NSW,315,McMahon,2377,1,Merrylands South (McMahon),Merrylands Public School,62 Fowler Rd,,,MERRYLANDS,NSW,2160,-33.8405079649837,150.976036086953
NSW,315,McMahon,2354,1,Merrylands West,Merrylands High School,37 Bristol St,,,MERRYLANDS WEST,NSW,2160,-33.8422178,150.9706083
NSW,315,McMahon,401,1,Minchinbury (McMahon),Minchinbury Public School,202 McFarlane Dr,,,MINCHINBURY,NSW,2770,-33.7886184713806,150.832415054362
NSW,315,McMahon,65208,5,Mount Druitt MCMAHON PPVC,Mount Druitt Hub,Ayres Gr,,,MOUNT DRUITT,NSW,2770,-33.7671234014478,150.822505409525
NSW,315,McMahon,65209,5,Parramatta MCMAHON PPVC,33-35 Dixon St,,,,PARRAMATTA,NSW,2150,-33.823401,151.003656
NSW,315,McMahon,83029,1,Pemulwuy,Allan G Ezzy Community Centre,1 Newport St,,,PEMULWUY,NSW,2145,-33.8183934607589,150.931981736189
NSW,315,McMahon,98090,5,Penrith MCMAHON PPVC,Penrith CBD Shopfront,465 High St,,,PENRITH,NSW,2750,-33.7531211,150.69669814
NSW,315,McMahon,409,1,St Clair,St Clair Public School,4 Timesweep Dr,,,ST CLAIR,NSW,2759,-33.796812,150.786927
NSW,315,McMahon,391,1,St Clair East,Clairgate Public School,41 Colorado Dr,,,ST CLAIR,NSW,2759,-33.7966726484151,150.799506458007
NSW,315,McMahon,390,1,St Clair South,Blackwell Public School,58 Blackwell Ave,,,ST CLAIR,NSW,2759,-33.80633907,150.78311115
NSW,315,McMahon,98023,1,St Clair South West,Cook Parade Neighbourhood Centre,41 Cook Pde,,,ST CLAIR,NSW,2759,-33.80084027,150.77638974
NSW,315,McMahon,383,1,St Clair West,Banks Public School,182 Banks Dr,,,ST CLAIR,NSW,2759,-33.79369937,150.77308663
NSW,315,McMahon,98091,5,St Marys MCMAHON PPVC,Ridge Park,17-23 Woodland Ave,,,OXLEY PARK,NSW,2760,-33.7733438495195,150.793628663769
NSW,315,McMahon,2355,1,Smithfield,Smithfield Public School,52 Neville St,,,SMITHFIELD,NSW,2164,-33.853670731165,150.933701251268
NSW,315,McMahon,2356,1,Smithfield East,Smithfield RSL Youth Club Hall,51-57 Oxford St,,,SMITHFIELD,NSW,2164,-33.8565129017156,150.939449830067
NSW,315,McMahon,2357,1,Smithfield West (McMahon),Smithfield West Public School,9 Wetherill St,,,WETHERILL PARK,NSW,2164,-33.8575752097395,150.917955573006
NSW,315,McMahon,2280,1,South Wentworthville Central,Wentworthville Baptist Church Hall,18 Chelmsford Rd,,,SOUTH WENTWORTHVILLE,NSW,2145,-33.8188405640208,150.967264561084
NSW,315,McMahon,2361,1,Wetherill Park (McMahon),William Stimson Public School,36 Lily St,,,WETHERILL PARK,NSW,2164,-33.8546168585952,150.905770435143
NSW,315,McMahon,83872,5,Wetherill Park MCMAHON PPVC,Greenway Plaza,Unit 59,1183-1187 The Horsley Dr,,WETHERILL PARK,NSW,2164,-33.8491678111114,150.897520066972
NSW,315,McMahon,2362,1,Yennora (McMahon),Yennora Public School,6-12 Ellis Pde,,,YENNORA,NSW,2161,-33.8666872247096,150.971086704185
NSW,134,Mitchell,97980,1,Annangrove (Mitchell),Annangrove Public School,185 Annangrove Rd,,,ANNANGROVE,NSW,2156,-33.6683830915832,150.952322693135
NSW,134,Mitchell,1840,1,Baulkham Hills,Jasper Road Public School,1-5 Jasper Rd,,,BAULKHAM HILLS,NSW,2153,-33.7614641450043,150.982257006553
NSW,134,Mitchell,1825,1,Baulkham Hills Central,Baulkham Hills High School,419A Windsor Rd,,,BAULKHAM HILLS,NSW,2153,-33.7508571157398,150.99101252671
NSW,134,Mitchell,1833,1,Baulkham Hills City,Crestwood Public School,38 Peel Rd,,,BAULKHAM HILLS,NSW,2153,-33.749172893987,150.972189209618
NSW,134,Mitchell,33905,5,Baulkham Hills MITCHELL PPVC,2 Solent Cct,,,,NORWEST,NSW,2153,-33.73649015543,150.959562800856
NSW,134,Mitchell,1827,1,Baulkham Hills North,Baulkham Hills North Public School,2A Girralong Ave,,,BAULKHAM HILLS,NSW,2153,-33.7520148065744,150.999943535284
NSW,134,Mitchell,83839,1,Baulkham Hills North West,TAFE NSW Baulkham Hills,146-160 Old Northern Rd,,,BAULKHAM HILLS,NSW,2153,-33.7489964,150.9924647
NSW,134,Mitchell,1847,1,Baulkham Hills South,Model Farms High School,13 Gooden Dr,,,BAULKHAM HILLS,NSW,2153,-33.7694908640558,150.971389637039
NSW,134,Mitchell,83430,1,Baulkham Hills South West,Thompson Hall Balcombe Heights Estate,92 Seven Hills Rd,,,BAULKHAM HILLS,NSW,2153,-33.7666654350536,150.982395085843
NSW,134,Mitchell,1845,1,Baulkham Hills West,Matthew Pearce Public School,4G Astoria Park Rd,,,BAULKHAM HILLS,NSW,2153,-33.758183813251,150.963541969657
NSW,134,Mitchell,34116,1,Beaumont Hills,Beaumont Hills Public School,10-30 The Parkway,,,BEAUMONT HILLS,NSW,2155,-33.6978842111736,150.945640610187
NSW,134,Mitchell,83422,1,Beaumont Hills Central,Beaumont Hills Community Centre,2-4 Arnold Janssen Dr,,,BEAUMONT HILLS,NSW,2155,-33.6981448410228,150.943987490388
NSW,134,Mitchell,47691,1,Bella Vista,Village Green Community Centre,109 Bella Vista Dr,,,BELLA VISTA,NSW,2153,-33.7431554427787,150.959573072213
NSW,134,Mitchell,97950,1,Bella Vista North,Bella Vista Public School,83 Free Settlers Dr,,,BELLA VISTA,NSW,2153,-33.726804862161,150.954130485153
NSW,134,Mitchell,97951,1,Box Hill,Box Hill Community Centre,Lot A Nelson Rd,,,BOX HILL,NSW,2765,-33.66319496,150.907956
NSW,134,Mitchell,1829,1,Castle Hill,Castle Hill Public School,5 Les Shore Pl,,,CASTLE HILL,NSW,2154,-33.7275950368385,151.004649977852
NSW,134,Mitchell,1830,1,Castle Hill Central,Castle Hill High School,76-100 Castle St,,,CASTLE HILL,NSW,2154,-33.725880376328,150.999265688846
NSW,134,Mitchell,11969,1,Castle Hill East,Castle Hill House,6-10 Francis St,,,CASTLE HILL,NSW,2154,-33.7384,151.003
NSW,134,Mitchell,1837,1,Castle Hill North (Mitchell),Samuel Gilbert Public School,20 Gilbert Rd,,,CASTLE HILL,NSW,2154,-33.7138960457013,150.993403791269
NSW,134,Mitchell,1853,1,Castle Hill South West,Excelsior Public School,Rondelay Dr,,,CASTLE HILL,NSW,2154,-33.7404869956128,150.990427618169
NSW,134,Mitchell,83426,1,Castle Hill West,Wrights Road Community Centre,cnr Harrington Ave & Wrights Rd,,,KELLYVILLE,NSW,2155,-33.714679,150.971626
NSW,134,Mitchell,97971,5,Central Sydney MITCHELL PPVC,TAFE NSW Ultimo Campus,2-10 Mary Ann St,,,ULTIMO,NSW,2007,-33.8814906158705,151.197757859755
NSW,134,Mitchell,97965,5,Cherrybrook MITCHELL PPVC,1st Cherrybrook Scout Hall,Lot 2126,Lot 2 Appletree Dr,,CHERRYBROOK,NSW,2126,-33.7138778,151.0511344
NSW,134,Mitchell,83428,1,Crestwood,Crestwood Community Centre,108 Crestwood Dr,,,BAULKHAM HILLS,NSW,2153,-33.7419151,150.9728967
NSW,134,Mitchell,1834,1,Crestwood Central,Crestwood High School,17 Chapel La,,,BAULKHAM HILLS,NSW,2153,-33.7436259442695,150.975666189857
NSW,134,Mitchell,108497,5,EAV COVID19 Mitchell PPVC,AEC National EAV2 Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27721071,149.13102137
NSW,134,Mitchell,65452,5,EAV Mitchell PPVC,AEC National EAV Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27731412,149.13122656
NSW,134,Mitchell,97973,5,Haymarket MITCHELL PPVC,Sydney Masonic Centre,66 Goulburn St,,,SYDNEY,NSW,2000,-33.8779097343399,151.207999565061
NSW,134,Mitchell,1841,1,Kellyville,Kellyville Public School,35A Windsor Rd,,,KELLYVILLE,NSW,2155,-33.7119846,150.9579173
NSW,134,Mitchell,36372,1,Kellyville East,Kellyville High School,cnr York Rd & Queensbury Ave,,,KELLYVILLE,NSW,2155,-33.70909,150.96702
NSW,134,Mitchell,37049,1,Kellyville North,Sherwood Ridge Public School,34 Rosebery Rd,,,KELLYVILLE,NSW,2155,-33.706849514,150.975547374744
NSW,134,Mitchell,83420,1,Kellyville North West,Rouse Hill Anglican Church,cnr Mile End Rd & Adelphi Rd,,,ROUSE HILL,NSW,2155,-33.6833792681774,150.917806074265
NSW,134,Mitchell,58821,1,Kellyville South,Kellyville Anglican Church,45 President Rd,,,KELLYVILLE,NSW,2155,-33.7122472130952,150.965349075481
NSW,134,Mitchell,83431,1,Kellyville South East,William Clarke College,12 Morris Gr,,,KELLYVILLE,NSW,2155,-33.7125621,150.9754597
NSW,134,Mitchell,83272,1,Kellyville West,Tallowood School,44 Redden Dr,,,KELLYVILLE,NSW,2155,-33.7063203618445,150.952262578129
NSW,134,Mitchell,1849,1,Muirfield,Muirfield High School,9 Barclay Rd,,,NORTH ROCKS,NSW,2151,-33.764634148732,151.022286320422
NSW,134,Mitchell,2263,1,Northmead (Mitchell),Northmead Public School,52A Moxhams Rd,,,NORTHMEAD,NSW,2152,-33.7868333260177,150.991286041899
NSW,134,Mitchell,2264,1,Northmead East,Northmead Creative Performing Arts High School,28 Campbell St,,,NORTHMEAD,NSW,2152,-33.7885,151
NSW,134,Mitchell,11967,1,Northmead North,The Hills Special School,36 Mary St,,,NORTHMEAD,NSW,2152,-33.7797362271387,151.003937081035
NSW,134,Mitchell,651,1,North Rocks (Mitchell),North Rocks Public School,359 North Rocks Rd,,,NORTH ROCKS,NSW,2151,-33.7684062690208,151.025116429518
NSW,134,Mitchell,65239,5,Parramatta MITCHELL PPVC,33-35 Dixon St,,,,PARRAMATTA,NSW,2150,-33.823401,151.003656
NSW,134,Mitchell,1854,1,Rouse Hill,Rouse Hill Public School,43 Clower Ave,,,ROUSE HILL,NSW,2155,-33.6797054487692,150.920974846097
NSW,134,Mitchell,47690,1,Rouse Hill South,Ironbark Ridge Primary School,1 Ironbark Ridge Rd,,,ROUSE HILL,NSW,2155,-33.6878840498932,150.932533323373
NSW,134,Mitchell,108459,2,Special Hospital Team 1,Woodberry Village,129 Lanhams Rd,,,WINSTON HILLS,NSW,2153,-33.7770277247982,150.978845814976
NSW,134,Mitchell,97974,5,Sydney MITCHELL PPVC,York Events,Lvl 2 95-99 York St,,,SYDNEY,NSW,2000,-33.87014175,151.20580786
NSW,134,Mitchell,83958,5,The Ponds MITCHELL PPVC,Blacktown Leisure Centre,Stanhope Pkwy & Sentry Dr,,,STANHOPE GARDENS,NSW,2768,-33.7194454271759,150.922595454157
NSW,134,Mitchell,45260,1,West Pennant Hills North (Mitchell),West Pennant Hills Community Centre,42 Hill Road,,,WEST PENNANT HILLS,NSW,2125,-33.7475937857881,151.0273599769
NSW,134,Mitchell,2285,1,Winston Hills,Winston Hills Public School,2 Hillcrest Ave,,,WINSTON HILLS,NSW,2153,-33.7735,150.981
NSW,134,Mitchell,2284,1,Winston Hills North,Winston Heights Public School,41 Buckleys Rd,,,WINSTON HILLS,NSW,2153,-33.7754,150.968
NSW,135,New England,1061,1,Aberdeen,Aberdeen Public School,31-33 Segenhoe St,,,ABERDEEN,NSW,2336,-32.1662857,150.8891058
NSW,135,New England,1912,1,Arding,Arding Uniting Church Hall,612 Hawthorne Dr,,,ARDING,NSW,2358,-30.5663996,151.5284157
NSW,135,New England,1913,1,Armidale,Armidale Town Hall,127 Rusden St,,,ARMIDALE,NSW,2350,-30.5146,151.666
NSW,135,New England,33752,5,Armidale PPVC,Shop 3 106 Jessie St,,,,ARMIDALE,NSW,2350,-30.511882921,151.663564684
NSW,135,New England,1916,1,Armidale South,Armidale City Public School,142-152 Faulkner St,,,ARMIDALE,NSW,2350,-30.5195050654137,151.664044475892
NSW,135,New England,1918,1,Armidale West,Drummond Memorial Public School,250 Rusden St,,,ARMIDALE,NSW,2350,-30.5113658240841,151.650701638581
NSW,135,New England,1919,1,Ashford,Ashford Memorial Hall,cnr Inverell St & Duff St,,,ASHFORD,NSW,2361,-29.3216961505406,151.0934163631
